RR,Tx,Tn,Tavg,RH_avg,ff_avg,cluster
0.49698795180722893,0.6168224299065419,0.30882352941176405,0.36764705882352944,0.6578947368421053,0.4,high risk
0.004819277108433735,0.6355140186915889,0.5147058823529411,0.36764705882352944,0.5789473684210527,0.4,high risk
0.0,0.42056074766355156,0.5882352941176467,0.4117647058823537,0.6052631578947367,0.4,high risk
0.0,0.5140186915887854,0.5294117647058818,0.22058823529411775,0.763157894736842,0.0,high risk
0.1493975903614458,0.6168224299065419,0.4117647058823528,0.30882352941176494,0.763157894736842,0.2,high risk
0.0391566265060241,0.4112149532710281,0.49999999999999956,0.32352941176470607,0.763157894736842,0.4,high risk
0.0,0.44859813084112155,0.5294117647058818,0.38235294117647145,0.6578947368421053,0.4,high risk
0.23373493975903614,0.28037383177570074,0.49999999999999956,0.2941176470588238,0.8157894736842106,0.4,high risk
0.14879518072289158,0.5420560747663554,0.4117647058823528,0.13235294117647056,0.9736842105263159,0.2,high risk
0.09879518072289156,0.5794392523364484,0.44117647058823506,0.3529411764705883,0.7894736842105265,0.2,high risk
0.16987951807228915,0.5140186915887854,0.49999999999999956,0.26470588235294157,0.8157894736842106,0.2,high risk
0.6168674698795181,0.42990654205607504,0.24999999999999956,0.1911764705882355,0.7894736842105265,0.2,high risk
0.06325301204819278,0.6355140186915889,0.44117647058823506,0.32352941176470607,0.763157894736842,0.2,high risk
0.3042168674698795,0.44859813084112155,0.617647058823529,0.2794117647058827,0.8421052631578947,0.2,high risk
0.19457831325301203,0.4112149532710281,0.23529411764705843,0.2794117647058827,0.7894736842105265,0.2,high risk
0.06204819277108434,0.4018691588785046,0.44117647058823506,0.26470588235294157,0.8157894736842106,0.2,high risk
0.14457831325301207,0.4672897196261685,0.3823529411764701,0.3382352941176472,0.6842105263157894,0.2,high risk
0.2174698795180723,0.5607476635514024,0.3235294117647056,0.25000000000000044,0.8421052631578947,0.2,high risk
0.1897590361445783,0.33644859813084116,0.4705882352941173,0.2941176470588238,0.763157894736842,0.2,high risk
0.019879518072289156,0.4953271028037385,0.4117647058823528,0.30882352941176494,0.736842105263158,0.2,high risk
0.0030120481927710845,0.42990654205607504,0.4705882352941173,0.3382352941176472,0.6315789473684212,0.0,high risk
0.0006024096385542169,0.39252336448598113,0.49999999999999956,0.3970588235294117,0.5526315789473686,0.2,high risk
0.0,0.504672897196262,0.6470588235294112,0.32352941176470607,0.6315789473684212,0.2,high risk
0.0036144578313253013,0.5140186915887854,0.35294117647058787,0.1911764705882355,0.7105263157894739,0.2,high risk
0.16265060240963855,0.6168224299065419,0.35294117647058787,0.20588235294117663,0.7894736842105265,0.2,high risk
0.10542168674698796,0.5607476635514024,0.3823529411764701,0.38235294117647145,0.6842105263157894,0.2,high risk
0.0,0.4953271028037385,0.4705882352941173,0.38235294117647145,0.6578947368421053,0.4,high risk
0.032530120481927716,0.4953271028037385,0.5588235294117645,0.3382352941176472,0.736842105263158,0.2,high risk
0.015060240963855422,0.4953271028037385,0.5882352941176467,0.3529411764705883,0.736842105263158,0.2,high risk
0.0,0.6355140186915889,0.3823529411764701,0.5588235294117649,0.6052631578947367,0.2,high risk
0.31506024096385543,0.6168224299065419,0.44117647058823506,0.4705882352941182,0.6052631578947367,0.2,high risk
0.0783132530120482,0.5327102803738315,0.5441176470588234,0.5294117647058827,0.5789473684210527,0.2,high risk
0.0,0.6168224299065419,0.7058823529411762,0.5441176470588238,0.6578947368421053,0.2,low risk
0.16867469879518074,0.6261682242990654,0.5294117647058818,0.5147058823529416,0.5526315789473686,0.2,high risk
0.01807228915662651,0.5794392523364484,0.617647058823529,0.5000000000000004,0.6052631578947367,0.2,high risk
0.3072289156626506,0.5981308411214954,0.4705882352941173,0.44117647058823595,0.7105263157894739,0.2,high risk
0.0018072289156626507,0.523364485981308,0.5882352941176467,0.3970588235294117,0.736842105263158,0.2,high risk
0.0,0.5981308411214954,0.6764705882352935,0.4705882352941182,0.763157894736842,0.2,high risk
0.0,0.6355140186915889,0.5294117647058818,0.5000000000000004,0.6315789473684212,0.2,high risk
0.0,0.25233644859813076,0.617647058823529,0.3529411764705883,0.8157894736842106,0.0,high risk
0.024096385542168676,0.6355140186915889,0.4705882352941173,0.4705882352941182,0.6578947368421053,0.4,high risk
0.04457831325301205,0.6355140186915889,0.5441176470588234,0.5000000000000004,0.736842105263158,0.2,high risk
0.0391566265060241,0.5607476635514024,0.5882352941176467,0.5441176470588238,0.5789473684210527,0.2,high risk
0.0,0.8037383177570092,0.6470588235294112,0.691176470588236,0.5,0.0,low risk
0.0,0.7102803738317753,0.7352941176470584,0.5294117647058827,0.6052631578947367,0.2,low risk
0.13373493975903614,0.6728971962616823,0.4705882352941173,0.5147058823529416,0.6052631578947367,0.2,high risk
0.030120481927710843,0.5327102803738315,0.5882352941176467,0.2941176470588238,0.8421052631578947,0.0,high risk
0.19879518072289157,0.5420560747663554,0.5882352941176467,0.44117647058823595,0.736842105263158,0.2,high risk
0.033734939759036145,0.6635514018691588,0.5735294117647056,0.5441176470588238,0.6578947368421053,0.4,low risk
0.1283132530120482,0.504672897196262,0.6764705882352935,0.5147058823529416,0.6842105263157894,0.2,high risk
0.006024096385542169,0.6542056074766358,0.44117647058823506,0.4852941176470593,0.5263157894736843,0.2,high risk
0.0,0.5607476635514024,0.6764705882352935,0.5588235294117649,0.6052631578947367,0.2,low risk
0.0,0.5420560747663554,0.5882352941176467,0.4117647058823537,0.7105263157894739,0.2,high risk
0.0,0.7570093457943923,0.4705882352941173,0.4705882352941182,0.5789473684210527,0.2,low risk
0.0,0.6728971962616823,0.5882352941176467,0.6323529411764715,0.5,0.4,low risk
0.0,0.7570093457943923,0.5882352941176467,0.6029411764705892,0.3947368421052633,0.2,low risk
0.0,0.6728971962616823,0.6617647058823528,0.5441176470588238,0.5,0.4,low risk
0.0,0.7289719626168223,0.4705882352941173,0.5147058823529416,0.5789473684210527,0.2,low risk
0.0,0.6542056074766358,0.5294117647058818,0.5441176470588238,0.3947368421052633,0.4,low risk
0.0,0.7102803738317753,0.3823529411764701,0.5000000000000004,0.2894736842105263,0.4,medium risk
0.0,0.6822429906542058,0.4705882352941173,0.5441176470588238,0.3421052631578947,0.2,low risk
0.0,0.6728971962616823,0.49999999999999956,0.5147058823529416,0.44736842105263164,0.2,low risk
0.0,0.6542056074766358,0.6617647058823528,0.5588235294117649,0.47368421052631593,0.4,low risk
0.05000000000000001,0.6728971962616823,0.5147058823529411,0.4852941176470593,0.5789473684210527,0.2,high risk
0.0,0.7289719626168223,0.617647058823529,0.7058823529411771,0.47368421052631593,0.4,low risk
0.0,0.7289719626168223,0.8529411764705883,0.7647058823529416,0.44736842105263164,0.4,low risk
0.0,0.5794392523364484,0.6470588235294112,0.5294117647058827,0.5,0.2,low risk
0.009939759036144578,0.6355140186915889,0.7058823529411762,0.6029411764705892,0.5526315789473686,0.4,low risk
0.0,0.7289719626168223,0.7941176470588229,0.691176470588236,0.47368421052631593,0.2,low risk
0.0,0.7663551401869158,0.7941176470588229,0.691176470588236,0.5526315789473686,0.4,low risk
0.06084337349397591,0.6355140186915889,0.617647058823529,0.5294117647058827,0.6842105263157894,0.6000000000000001,low risk
0.0819277108433735,0.7757009345794392,0.6617647058823528,0.6470588235294117,0.6052631578947367,0.6000000000000001,low risk
0.0,0.6728971962616823,0.8823529411764706,0.6617647058823537,0.5789473684210527,0.4,low risk
0.0,0.7289719626168223,0.7941176470588229,0.7794117647058827,0.44736842105263164,0.4,low risk
0.0,0.6822429906542058,0.7058823529411762,0.6176470588235294,0.47368421052631593,0.2,low risk
0.0,0.5794392523364484,0.7941176470588229,0.5441176470588238,0.6842105263157894,0.4,low risk
0.1897590361445783,0.6355140186915889,0.2647058823529411,0.4852941176470593,0.763157894736842,0.2,high risk
0.0,0.6261682242990654,0.4705882352941173,0.4705882352941182,0.42105263157894735,0.2,low risk
0.0,0.6915887850467293,0.5882352941176467,0.5588235294117649,0.44736842105263164,0.4,low risk
0.0,0.7289719626168223,0.617647058823529,0.6176470588235294,0.5526315789473686,0.6000000000000001,low risk
0.0,0.7289719626168223,0.7941176470588229,0.691176470588236,0.44736842105263164,0.4,low risk
0.0,0.6728971962616823,0.5882352941176467,0.5882352941176472,0.44736842105263164,0.4,low risk
0.0,0.6915887850467293,0.7058823529411762,0.6617647058823537,0.3947368421052633,0.6000000000000001,low risk
0.0,0.7102803738317753,0.7352941176470584,0.6617647058823537,0.47368421052631593,0.4,low risk
0.007228915662650603,0.7289719626168223,0.7058823529411762,0.6029411764705892,0.44736842105263164,0.4,low risk
0.0,0.7102803738317753,0.5882352941176467,0.5441176470588238,0.5263157894736843,0.4,low risk
0.0,0.6728971962616823,0.6617647058823528,0.6176470588235294,0.44736842105263164,0.4,low risk
0.060240963855421686,0.5420560747663554,0.6764705882352935,0.38235294117647145,0.736842105263158,0.2,high risk
0.0,0.5794392523364484,0.7352941176470584,0.5000000000000004,0.6052631578947367,0.2,low risk
0.0,0.7102803738317753,0.617647058823529,0.6029411764705892,0.3947368421052633,0.4,low risk
0.0,0.6728971962616823,0.6470588235294112,0.5441176470588238,0.5,0.2,low risk
0.0,0.5794392523364484,0.6470588235294112,0.5735294117647061,0.5789473684210527,0.2,low risk
0.0,0.7009345794392527,0.6764705882352935,0.7058823529411771,0.44736842105263164,0.4,low risk
0.0,0.7570093457943923,0.7941176470588229,0.7058823529411771,0.5,0.2,low risk
0.0,0.6728971962616823,0.8529411764705883,0.7205882352941182,0.5,0.6000000000000001,low risk
0.0,0.6542056074766358,0.8235294117647052,0.691176470588236,0.5526315789473686,0.6000000000000001,low risk
0.0024096385542168677,0.6355140186915889,0.7647058823529407,0.5147058823529416,0.7105263157894739,0.4,low risk
0.032530120481927716,0.7289719626168223,0.5882352941176467,0.7500000000000004,0.5263157894736843,0.2,low risk
0.0,0.5420560747663554,0.7205882352941173,0.5000000000000004,0.6842105263157894,0.2,high risk
0.021084337349397592,0.6074766355140189,0.7058823529411762,0.5588235294117649,0.6052631578947367,0.2,low risk
0.0,0.6542056074766358,0.7058823529411762,0.5882352941176472,0.6052631578947367,0.2,low risk
0.032530120481927716,0.7102803738317753,0.7352941176470584,0.6323529411764715,0.6052631578947367,0.4,low risk
0.0,0.6355140186915889,0.7647058823529407,0.6617647058823537,0.6052631578947367,0.4,low risk
0.012048192771084338,0.6728971962616823,0.6911764705882351,0.5735294117647061,0.736842105263158,0.4,low risk
0.0,0.7289719626168223,0.6617647058823528,0.5882352941176472,0.6842105263157894,0.4,low risk
0.0,0.7850467289719627,0.7058823529411762,0.823529411764707,0.42105263157894735,0.4,low risk
0.0,0.6542056074766358,0.6764705882352935,0.5588235294117649,0.5526315789473686,0.2,low risk
0.0,0.6915887850467293,0.6764705882352935,0.5735294117647061,0.5263157894736843,0.4,low risk
0.01807228915662651,0.7476635514018697,0.617647058823529,0.8088235294117649,0.42105263157894735,0.2,low risk
0.0,0.8130841121495327,0.6764705882352935,0.691176470588236,0.5789473684210527,0.2,low risk
0.0,0.7476635514018697,0.617647058823529,0.6029411764705892,0.6578947368421053,0.4,low risk
0.0,0.7289719626168223,0.6764705882352935,0.5882352941176472,0.6315789473684212,0.4,low risk
0.0,0.6915887850467293,0.5882352941176467,0.5441176470588238,0.5526315789473686,0.4,low risk
0.0,0.485981308411215,0.6470588235294112,0.42647058823529393,0.7105263157894739,0.2,high risk
0.015060240963855422,0.5794392523364484,0.617647058823529,0.32352941176470607,0.8684210526315792,0.2,high risk
0.0391566265060241,0.5420560747663554,0.5588235294117645,0.45588235294117707,0.7105263157894739,0.4,high risk
0.03313253012048193,0.504672897196262,0.5588235294117645,0.38235294117647145,0.7105263157894739,0.0,high risk
0.0,0.6355140186915889,0.5882352941176467,0.5000000000000004,0.6052631578947367,0.2,high risk
0.0,0.5794392523364484,0.5882352941176467,0.5294117647058827,0.5,0.2,low risk
0.0,0.5514018691588789,0.49999999999999956,0.23529411764705932,0.7105263157894739,0.2,high risk
0.0,0.44859813084112155,0.4852941176470589,0.3382352941176472,0.6578947368421053,0.2,high risk
0.0036144578313253013,0.6542056074766358,0.5588235294117645,0.5147058823529416,0.5526315789473686,0.2,low risk
0.0,0.6542056074766358,0.5882352941176467,0.5882352941176472,0.6578947368421053,0.2,low risk
0.0,0.5420560747663554,0.6617647058823528,0.2941176470588238,0.8421052631578947,0.2,high risk
0.21506024096385545,0.504672897196262,0.44117647058823506,0.3529411764705883,0.8157894736842106,0.4,high risk
0.0,0.6355140186915889,0.49999999999999956,0.5882352941176472,0.6315789473684212,0.2,low risk
0.0,0.6822429906542058,0.6617647058823528,0.6029411764705892,0.5,0.4,low risk
0.15753012048192772,0.2990654205607477,0.7058823529411762,0.30882352941176494,0.8157894736842106,0.4,high risk
0.01807228915662651,0.6542056074766358,0.49999999999999956,0.5294117647058827,0.6052631578947367,0.2,high risk
0.0,0.6355140186915889,0.6470588235294112,0.5294117647058827,0.6315789473684212,0.2,low risk
0.0,0.6355140186915889,0.5294117647058818,0.4705882352941182,0.6052631578947367,0.2,high risk
0.0,0.5607476635514024,0.5147058823529411,0.4852941176470593,0.44736842105263164,0.2,low risk
0.0,0.5794392523364484,0.5294117647058818,0.3970588235294117,0.5,0.2,high risk
0.0,0.6635514018691588,0.4117647058823528,0.4117647058823537,0.44736842105263164,0.2,high risk
0.0,0.6168224299065419,0.42647058823529393,0.4705882352941182,0.3421052631578947,0.6000000000000001,medium risk
0.0,0.6728971962616823,0.23529411764705843,0.25000000000000044,0.3157894736842106,0.4,medium risk
0.0,0.6542056074766358,0.17647058823529393,0.32352941176470607,0.2894736842105263,0.4,medium risk
0.0,0.6728971962616823,0.19117647058823506,0.5294117647058827,0.3947368421052633,0.2,medium risk
0.0,0.6074766355140189,0.617647058823529,0.4852941176470593,0.6052631578947367,0.4,low risk
0.009036144578313254,0.6355140186915889,0.617647058823529,0.5588235294117649,0.5789473684210527,0.8,medium risk
0.0,0.5981308411214954,0.7352941176470584,0.5735294117647061,0.5,0.6000000000000001,low risk
0.0,0.6168224299065419,0.6470588235294112,0.5000000000000004,0.44736842105263164,0.4,low risk
0.0,0.7663551401869158,0.3382352941176472,0.5147058823529416,0.3421052631578947,0.4,medium risk
0.0,0.7663551401869158,0.4852941176470589,0.45588235294117707,0.368421052631579,0.2,low risk
0.0,0.6355140186915889,0.4705882352941173,0.4852941176470593,0.2894736842105263,0.6000000000000001,medium risk
0.0,0.523364485981308,0.3235294117647056,0.26470588235294157,0.3947368421052633,0.2,high risk
0.0,0.5420560747663554,0.2941176470588234,0.38235294117647145,0.368421052631579,0.2,medium risk
0.0,0.6168224299065419,0.49999999999999956,0.5147058823529416,0.3947368421052633,0.4,medium risk
0.0,0.6542056074766358,0.5588235294117645,0.5441176470588238,0.44736842105263164,0.4,low risk
0.0,0.7757009345794392,0.617647058823529,0.5588235294117649,0.3947368421052633,0.4,low risk
0.0,0.6542056074766358,0.617647058823529,0.5441176470588238,0.44736842105263164,0.4,low risk
0.0,0.6728971962616823,0.617647058823529,0.5441176470588238,0.3947368421052633,0.4,low risk
0.0,0.7476635514018697,0.617647058823529,0.5735294117647061,0.3947368421052633,0.2,low risk
0.0,0.6542056074766358,0.4705882352941173,0.45588235294117707,0.3947368421052633,0.4,medium risk
0.0,0.6168224299065419,0.2794117647058818,0.30882352941176494,0.47368421052631593,0.4,medium risk
0.0,0.6355140186915889,0.13235294117647012,0.30882352941176494,0.26315789473684226,0.4,medium risk
0.0,0.5981308411214954,0.11764705882352944,0.25000000000000044,0.3947368421052633,0.4,medium risk
0.0,0.6635514018691588,0.17647058823529393,0.3529411764705883,0.368421052631579,0.4,medium risk
0.0,0.7289719626168223,0.1470588235294117,0.4705882352941182,0.3947368421052633,0.2,medium risk
0.0,0.7289719626168223,0.36764705882352944,0.5441176470588238,0.44736842105263164,0.4,medium risk
0.0,0.7663551401869158,0.49999999999999956,0.5735294117647061,0.42105263157894735,0.2,low risk
0.0,0.6168224299065419,0.49999999999999956,0.4705882352941182,0.47368421052631593,0.2,low risk
0.0,0.7289719626168223,0.49999999999999956,0.5294117647058827,0.47368421052631593,0.2,low risk
0.0,0.7289719626168223,0.5294117647058818,0.5441176470588238,0.44736842105263164,0.4,low risk
0.0,0.8037383177570092,0.5588235294117645,0.5294117647058827,0.44736842105263164,0.4,low risk
0.0,0.7943925233644862,0.49999999999999956,0.5294117647058827,0.47368421052631593,0.6000000000000001,medium risk
0.0,0.6728971962616823,0.617647058823529,0.6176470588235294,0.42105263157894735,0.6000000000000001,low risk
0.0,0.7476635514018697,0.7647058823529407,0.6176470588235294,0.44736842105263164,0.4,low risk
0.0,0.6822429906542058,0.7941176470588229,0.6617647058823537,0.5,0.6000000000000001,low risk
0.0036144578313253013,0.7289719626168223,0.7058823529411762,0.6617647058823537,0.44736842105263164,0.6000000000000001,low risk
0.0,0.7289719626168223,0.7352941176470584,0.6176470588235294,0.3947368421052633,0.4,low risk
0.0,0.8598130841121496,0.3235294117647056,0.4117647058823537,0.3421052631578947,0.4,medium risk
0.0,0.7289719626168223,0.3970588235294117,0.4852941176470593,0.3947368421052633,0.6000000000000001,medium risk
0.0,0.7850467289719627,0.4705882352941173,0.6029411764705892,0.3947368421052633,0.2,low risk
0.0,0.7009345794392527,0.5735294117647056,0.5588235294117649,0.3947368421052633,0.6000000000000001,medium risk
0.0,0.7570093457943923,0.617647058823529,0.6764705882352948,0.3421052631578947,0.8,medium risk
0.013855421686746987,0.7102803738317753,0.6911764705882351,0.5588235294117649,0.3947368421052633,0.6000000000000001,low risk
0.0,0.7289719626168223,0.5588235294117645,0.5882352941176472,0.2894736842105263,0.2,low risk
0.0,0.6355140186915889,0.5294117647058818,0.5735294117647061,0.3947368421052633,0.2,low risk
0.0,0.5887850467289719,0.5588235294117645,0.44117647058823595,0.5,0.2,high risk
0.0,0.7850467289719627,0.4117647058823528,0.5147058823529416,0.3947368421052633,0.4,medium risk
0.0,0.8504672897196262,0.5588235294117645,0.6029411764705892,0.368421052631579,0.4,low risk
0.0,0.7476635514018697,0.5588235294117645,0.5735294117647061,0.368421052631579,0.4,low risk
0.0,0.7196261682242988,0.4117647058823528,0.4117647058823537,0.3421052631578947,0.4,medium risk
0.0,0.7102803738317753,0.3235294117647056,0.44117647058823595,0.3421052631578947,0.4,medium risk
0.0,0.7850467289719627,0.4117647058823528,0.5882352941176472,0.23684210526315796,0.2,low risk
0.0,0.6542056074766358,0.3823529411764701,0.3970588235294117,0.3157894736842106,0.4,medium risk
0.0,0.7196261682242988,0.2941176470588234,0.4705882352941182,0.3157894736842106,0.2,medium risk
0.0,0.7850467289719627,0.30882352941176405,0.6029411764705892,0.2894736842105263,0.4,medium risk
0.0,0.8037383177570092,0.5588235294117645,0.5735294117647061,0.3421052631578947,0.4,low risk
0.0,0.7289719626168223,0.6470588235294112,0.6029411764705892,0.3947368421052633,0.4,low risk
0.0,0.8317757009345796,0.617647058823529,0.5294117647058827,0.44736842105263164,0.4,low risk
0.0,0.8037383177570092,0.5588235294117645,0.5882352941176472,0.26315789473684226,0.4,low risk
0.0,0.7850467289719627,0.4705882352941173,0.5735294117647061,0.26315789473684226,0.4,medium risk
0.0,0.7102803738317753,0.44117647058823506,0.5441176470588238,0.3157894736842106,0.2,low risk
0.0,0.6728971962616823,0.4117647058823528,0.5147058823529416,0.3157894736842106,0.4,medium risk
0.0,0.6822429906542058,0.4852941176470589,0.5294117647058827,0.368421052631579,0.4,medium risk
0.0,0.8598130841121496,0.5294117647058818,0.6029411764705892,0.3421052631578947,0.4,low risk
0.0,0.8504672897196262,0.5882352941176467,0.6323529411764715,0.3947368421052633,0.4,low risk
0.0,0.7757009345794392,0.617647058823529,0.5588235294117649,0.3421052631578947,0.6000000000000001,low risk
0.0,0.7476635514018697,0.49999999999999956,0.5147058823529416,0.26315789473684226,0.6000000000000001,medium risk
0.0,0.7757009345794392,0.5882352941176467,0.7058823529411771,0.21052631578947367,0.4,low risk
0.0,0.5794392523364484,0.6617647058823528,0.5147058823529416,0.47368421052631593,0.6000000000000001,low risk
0.0,0.8224299065420562,0.7352941176470584,0.4705882352941182,0.5789473684210527,0.4,low risk
0.04457831325301205,0.5607476635514024,0.6323529411764706,0.5147058823529416,0.6052631578947367,0.4,low risk
0.024096385542168676,0.5420560747663554,0.7058823529411762,0.4852941176470593,0.5789473684210527,0.4,low risk
0.23313253012048196,0.6728971962616823,0.36764705882352944,0.5441176470588238,0.6052631578947367,0.2,high risk
0.0,0.8598130841121496,0.5882352941176467,0.6323529411764715,0.368421052631579,0.2,low risk
0.0,0.6728971962616823,0.5882352941176467,0.5147058823529416,0.3947368421052633,0.6000000000000001,medium risk
0.0,0.7850467289719627,0.5882352941176467,0.6617647058823537,0.2894736842105263,0.4,low risk
0.0,0.5981308411214954,0.5882352941176467,0.5441176470588238,0.42105263157894735,0.6000000000000001,medium risk
0.0,0.5887850467289719,0.5294117647058818,0.5147058823529416,0.3421052631578947,0.4,medium risk
0.0018072289156626507,0.7289719626168223,0.5882352941176467,0.45588235294117707,0.5,0.2,low risk
0.0,0.7570093457943923,0.6764705882352935,0.5294117647058827,0.3947368421052633,0.6000000000000001,low risk
0.053614457831325305,0.6261682242990654,0.3970588235294117,0.5882352941176472,0.5,0.6000000000000001,medium risk
0.0,0.6728971962616823,0.6764705882352935,0.4705882352941182,0.5263157894736843,0.4,low risk
0.006024096385542169,0.7289719626168223,0.7352941176470584,0.5882352941176472,0.5,0.4,low risk
0.0,0.7850467289719627,0.6911764705882351,0.6029411764705892,0.42105263157894735,0.4,low risk
0.0,0.7850467289719627,0.5441176470588234,0.6323529411764715,0.26315789473684226,0.4,low risk
0.0,0.6542056074766358,0.5294117647058818,0.5147058823529416,0.368421052631579,0.4,low risk
0.0,0.7102803738317753,0.4705882352941173,0.6029411764705892,0.2894736842105263,0.4,medium risk
0.0,0.7102803738317753,0.5441176470588234,0.6323529411764715,0.3157894736842106,0.4,low risk
0.0,0.6915887850467293,0.4558823529411762,0.6176470588235294,0.2894736842105263,0.2,low risk
0.0,0.7570093457943923,0.49999999999999956,0.5441176470588238,0.3421052631578947,0.2,low risk
0.0,0.7289719626168223,0.5882352941176467,0.6764705882352948,0.26315789473684226,0.2,low risk
0.009036144578313254,0.6355140186915889,0.6470588235294112,0.5735294117647061,0.368421052631579,0.4,low risk
0.0,0.8598130841121496,0.49999999999999956,0.4852941176470593,0.3947368421052633,0.4,low risk
0.0,0.35514018691588767,0.6323529411764706,0.4705882352941182,0.44736842105263164,0.2,high risk
0.0,0.7102803738317753,0.4117647058823528,0.5441176470588238,0.23684210526315796,0.2,low risk
0.0,0.7102803738317753,0.4705882352941173,0.6029411764705892,0.23684210526315796,0.4,medium risk
0.0,0.7663551401869158,0.4117647058823528,0.6176470588235294,0.26315789473684226,0.2,low risk
0.0,0.8224299065420562,0.5441176470588234,0.6029411764705892,0.3421052631578947,0.4,low risk
0.0,0.7663551401869158,0.6764705882352935,0.6323529411764715,0.3157894736842106,0.4,low risk
0.0,0.8411214953271031,0.4705882352941173,0.8676470588235294,0.0,0.4,low risk
0.0,0.8224299065420562,0.5882352941176467,0.691176470588236,0.23684210526315796,0.4,low risk
0.0,0.7102803738317753,0.5588235294117645,0.6470588235294117,0.1842105263157896,0.4,low risk
