name;datetime;temp;feelslike;dew;humidity;precip;precipprob;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;severerisk;conditions
bangkalan;01/12/2023 00:00;27;30.6;25;88.84;0;0;;0;0;9.4;9.4;270;1009;50;7;0;0;0;10;Partially cloudy
bangkalan;01/12/2023 01:00;27.9;32.2;24.6;82.23;0;0;;0;0;4.3;3.6;281;1008.9;73.9;6.6;0;0;0;10;Partially cloudy
bangkalan;01/12/2023 02:00;27;31.2;26;94.27;0;0;;0;0;3.6;13;70;1008;50;3;0;0;0;10;Partially cloudy
bangkalan;01/12/2023 03:00;27;31.2;26;94.27;0;0;;0;0;6.1;3.6;80;1007;50;5;0;0;0;10;Partially cloudy
bangkalan;01/12/2023 04:00;27.2;31.9;26.2;94.56;2;100;rain;0;0;8.3;0.5;320;1008.4;79.3;7.1;0;0;0;10;Rain, Partially cloudy
bangkalan;01/12/2023 05:00;27;31.2;26;94.27;0;0;;0;0;10.4;5.4;300;1008;27.5;4;0;0;0;30;Partially cloudy
bangkalan;01/12/2023 06:00;27;31.2;26;94.27;0;0;rain;0;0;10.8;5.4;310;1009;50;4;43;0.2;0;30;Partially cloudy
bangkalan;01/12/2023 07:00;27.9;34;26.9;94.31;0;0;;;0;5.8;5.4;250;1010.6;100;4;196;0.7;2;30;Overcast
bangkalan;01/12/2023 08:00;28;33.6;26;88.92;0;0;;0;0;5;5.4;230;1010;50;5;387;1.4;4;10;Partially cloudy
bangkalan;01/12/2023 09:00;29;35.6;26;83.9;0;0;;0;0;7.9;1.8;41.3;1010;50;5;551;2;6;10;Partially cloudy
bangkalan;01/12/2023 10:00;31;39.1;26;74.79;0;0;rain;0;0;11.9;3.6;19.7;1009;50;9;632;2.3;6;30;Partially cloudy
bangkalan;01/12/2023 11:00;32;40.6;26;70.66;0;0;;0;0;9.7;7.6;330;1009;50;9;540;1.9;5;30;Partially cloudy
bangkalan;01/12/2023 12:00;33;40.6;25;62.93;0;0;;0;0;10.8;3.6;339.9;1007;50;10;484;1.7;5;30;Partially cloudy
bangkalan;01/12/2023 13:00;31;39.1;26;74.79;0;0;;0;0;10.1;14.8;340;1007;50;8;136;0.5;1;10;Partially cloudy
bangkalan;01/12/2023 14:00;27;30.1;24;83.68;0;0;;0;0;10.4;18.4;280;1007;50;8;245;0.9;2;10;Partially cloudy
bangkalan;01/12/2023 15:00;27;30.1;24;83.68;0;0;;0;0;7.9;14.8;220;1007;50;8;475;1.7;5;10;Partially cloudy
bangkalan;01/12/2023 16:00;27.9;31.9;24.1;79.71;0;0;rain;0;0;10.1;8.8;227;1007.3;63.3;9;69;0.2;1;10;Partially cloudy
bangkalan;01/12/2023 17:00;27;30.1;24;83.68;0;0;rain;0;0;21.2;18.4;240;1008;50;9;6;0;0;10;Partially cloudy
bangkalan;01/12/2023 18:00;27;30.6;25;88.84;0;0;rain;0;0;28.1;14.8;230;1008;50;9;2;0;0;10;Partially cloudy
bangkalan;01/12/2023 19:00;26.6;26.6;24.4;87.71;0;0;rain;0;0;28.8;6.2;253;1009.1;61.5;8;0;0;0;10;Partially cloudy
bangkalan;01/12/2023 20:00;26;26;24;88.76;0;0;;0;0;28.1;13;230;1009;50;8;0;0;0;10;Partially cloudy
bangkalan;01/12/2023 21:00;26;26;24;88.76;0;0;;0;0;22.7;9.4;230;1009;50;8;0;0;0;10;Partially cloudy
bangkalan;01/12/2023 22:00;25.5;25.5;23.9;91.3;0;0;;0;0;15.1;7.1;277;1009.7;74.8;7.5;0;0;0;10;Partially cloudy
bangkalan;01/12/2023 23:00;25;25;24;94.19;0;0;;0;0;19.8;7.6;260;1009;27.5;7;0;0;0;10;Partially cloudy
bangkalan;02/12/2023 00:00;25;25;24;94.19;0;0;;0;0;19.1;5.4;300;1008;27.5;5;0;0;0;10;Partially cloudy
bangkalan;02/12/2023 01:00;25.1;25.1;23.9;92.89;0;0;;0;0;11.9;3.6;350;1007.6;48.3;5;0;0;0;10;Partially cloudy
bangkalan;02/12/2023 02:00;25;25;24;94.19;0;0;;0;0;6.1;3.6;168.2;1007;27.5;5;0;0;0;10;Partially cloudy
bangkalan;02/12/2023 03:00;25;25;24;94.19;0;0;;0;0;4.7;9.4;210;1007;27.5;5;0;0;0;10;Partially cloudy
bangkalan;02/12/2023 04:00;25.2;25.2;24;93.26;0;0;;0;0;7.6;5;270;1007.2;48.3;5;0;0;0;10;Partially cloudy
bangkalan;02/12/2023 05:00;25;25;24;94.19;0;0;;0;0;10.8;9.4;290;1008;27.5;5;0;0;0;10;Partially cloudy
bangkalan;02/12/2023 06:00;26;26;25;94.23;0;0;;0;0;13.7;7.6;240;1008;27.5;4;39;0.1;0;10;Partially cloudy
bangkalan;02/12/2023 07:00;26.5;26.5;24.3;87.93;0;0;;;0;12.6;1.6;230;1009.4;70.9;7.2;183;0.7;2;10;Partially cloudy
bangkalan;02/12/2023 08:00;28;31.9;24;78.92;0;0;;0;0;13.3;3.6;171.5;1010;27.5;5;408;1.5;4;10;Partially cloudy
bangkalan;02/12/2023 09:00;30;35.1;24;70.29;0;0;;0;0;13;3.6;160.9;1010;27.5;5;609;2.2;6;10;Partially cloudy
bangkalan;02/12/2023 10:00;31.3;37.2;24.1;65.53;0;0;;0;0;9.7;10;167;1010.2;45;10;745;2.7;7;10;Partially cloudy
bangkalan;02/12/2023 11:00;33;40.6;25;62.93;0.1;100;rain;0;0;7.9;11.2;110;1009;27.5;10;762;2.7;8;10;Rain, Partially cloudy
bangkalan;02/12/2023 12:00;33;40.6;25;62.93;0.4;100;rain;0;0;7.9;9.4;90;1008;27.5;10;737;2.7;7;10;Rain, Partially cloudy
bangkalan;02/12/2023 13:00;33.9;42.4;25.3;60.92;0;0;rain;0;0;10.8;13.6;53;1007.5;45;10;559;2;6;30;Partially cloudy
bangkalan;02/12/2023 14:00;33;40.6;25;62.93;0;0;rain;0;0;13;18.4;40;1007;27.5;10;370;1.3;4;30;Partially cloudy
bangkalan;02/12/2023 15:00;32;37.9;24;62.71;0.9;100;rain;0;0;15.8;16.6;100;1006;27.5;10;263;0.9;3;30;Rain, Partially cloudy
bangkalan;02/12/2023 16:00;31.2;37.8;24.8;69.06;0;0;rain;0;0;17.6;12.4;77;1007.1;69.4;10;150;0.5;2;30;Partially cloudy
bangkalan;02/12/2023 17:00;31;37.7;25;70.48;0.2;100;rain;0;0;15.5;16.6;80;1008;27.5;10;55;0.2;1;30;Rain, Partially cloudy
bangkalan;02/12/2023 18:00;29;34.5;25;79.06;0.3;100;rain;0;0;9.7;14.8;250;1008;27.5;9;7;0;0;10;Rain, Partially cloudy
bangkalan;02/12/2023 19:00;28.1;33.2;25.3;84.91;0;0;rain;0;0;5.4;13.1;216;1008.9;83.2;6.9;0;0;0;10;Partially cloudy
bangkalan;02/12/2023 20:00;27;30.1;24;83.68;0;0;;0;0;4.3;9.4;240;1009;50;10;0;0;0;10;Partially cloudy
bangkalan;02/12/2023 21:00;27;30.1;24;83.68;0.1;100;rain;0;0;6.1;9.4;220;1009;50;8;0;0;0;10;Rain, Partially cloudy
bangkalan;02/12/2023 22:00;26.3;26.3;24.2;88.43;0;0;;0;0;8.6;8;257;1009.4;63.3;8;0;0;0;10;Partially cloudy
bangkalan;02/12/2023 23:00;27;30.1;24;83.68;0;0;;0;0;7.2;3.6;230;1009;50;8;0;0;0;10;Partially cloudy
bangkalan;03/12/2023 00:00;27;30.1;24;83.68;0;0;;0;0;5.8;3.6;200;1008;50;8;0;0;0;10;Partially cloudy
bangkalan;03/12/2023 01:00;26.3;26.3;24.9;91.88;0;0;;0;0;4;2.3;220;1008.4;70.9;6.1;0;0;0;10;Partially cloudy
bangkalan;03/12/2023 02:00;25;25;24;94.19;0;0;;0;0;3.2;9.4;270;1008;27.5;5;0;0;0;10;Partially cloudy
bangkalan;03/12/2023 03:00;25;25;24;94.19;0;0;;0;0;3.6;9.4;270;1007;27.5;5;0;0;0;10;Partially cloudy
bangkalan;03/12/2023 04:00;25.6;25.6;24.7;94.4;0;0;;0;0;4.7;2.3;250;1008.1;59.4;6.1;0;0;0;10;Partially cloudy
bangkalan;03/12/2023 05:00;25;25;24;94.19;0;0;;0;0;4;5.4;270;1008;27.5;5;0;0;0;10;Partially cloudy
bangkalan;03/12/2023 06:00;26;26;25;94.23;0;0;;0;0;3.6;5.4;280;1009;27.5;8;42;0.2;0;10;Partially cloudy
bangkalan;03/12/2023 07:00;28.2;33.2;25.1;83.35;0;0;;;0;3.6;1.1;223.3;1010.2;44.7;7.2;200;0.7;2;30;Partially cloudy
bangkalan;03/12/2023 08:00;30;35.1;24;70.29;0;0;;0;0;4.7;3.6;216;1010;27.5;5;501;1.8;5;30;Partially cloudy
bangkalan;03/12/2023 09:00;32;39.2;25;66.58;0;0;rain;0;0;5.4;7.6;120;1010;27.5;7;706;2.5;7;30;Partially cloudy
bangkalan;03/12/2023 10:00;33;39.5;24.1;59.52;0;0;rain;0;0;4.7;12.4;147;1010.1;60;10;819;2.9;8;30;Partially cloudy
bangkalan;03/12/2023 11:00;34;40.6;24;56.05;0.7;100;rain;0;0;4.7;9.4;316.8;1009;27.5;10;944;3.4;9;30;Rain, Partially cloudy
bangkalan;03/12/2023 12:00;34;39.4;23;52.77;0.8;100;rain;0;0;6.8;13;60;1008;50;10;882;3.2;9;30;Rain, Partially cloudy
bangkalan;03/12/2023 13:00;33.7;39.9;23.9;56.64;0;0;;0;0;6.8;11.2;70;1008.5;80;10;901;3.2;9;30;Partially cloudy
bangkalan;03/12/2023 14:00;29.5;34.4;24.2;73.21;0;0;;0;0;8.6;10.4;23.6;1008;100;17.5;714;2.6;7;30;Overcast
bangkalan;03/12/2023 15:00;29.1;33.7;24.1;74.47;1.6;100;rain;0;0;8.6;9.4;33.2;1007;100;10.4;405;1.5;4;30;Rain, Overcast
bangkalan;03/12/2023 16:00;32.4;38.5;24;61.57;0;0;rain;0;0;9.4;12.4;11;1007.1;64;10;250;0.9;3;30;Partially cloudy
bangkalan;03/12/2023 17:00;31;35.5;23;62.5;3.1;100;rain;0;0;10.1;13;80;1007;27.5;10;119;0.4;1;30;Rain, Partially cloudy
bangkalan;03/12/2023 18:00;30;35.1;24;70.29;3.9;100;rain;0;0;11.5;11.2;80;1008;27.5;8;4;0;0;30;Rain, Partially cloudy
bangkalan;03/12/2023 19:00;30.1;37;25.6;76.82;0;0;rain;0;0;10.4;10.7;210;1009.5;64;8;0;0;0;10;Partially cloudy
bangkalan;03/12/2023 20:00;29;34.5;25;79.06;0;0;;0;0;9.4;11.2;110;1010;27.5;8;0;0;0;10;Partially cloudy
bangkalan;03/12/2023 21:00;29;34.5;25;79.06;0.2;100;rain;0;0;6.1;7.6;160;1011;27.5;8;0;0;0;10;Rain, Partially cloudy
bangkalan;03/12/2023 22:00;29;34.6;24.9;78.6;0;0;;0;0;13.3;6.1;270;1011;45;8;0;0;0;10;Partially cloudy
bangkalan;03/12/2023 23:00;29;34.5;25;79.06;0.9;100;rain;0;0;17.6;7.6;270;1010;27.5;8;0;0;0;30;Rain, Partially cloudy
bangkalan;04/12/2023 00:00;28;32.7;25;83.79;1;100;rain;0;0;19.4;7.6;270;1009;27.5;8;0;0;0;30;Rain, Partially cloudy
bangkalan;04/12/2023 01:00;26.6;26.6;24.8;89.85;0;0;;0;0;18;3.7;283;1009.5;50.1;7.1;0;0;0;30;Partially cloudy
bangkalan;04/12/2023 02:00;27;30.6;25;88.84;0;0;;0;0;19.1;9.4;270;1009;27.5;5;0;0;0;30;Partially cloudy
bangkalan;04/12/2023 03:00;26;26;25;94.23;0.6;100;rain;0;0;18;3.6;210;1009;27.5;5;0;0;0;30;Rain, Partially cloudy
bangkalan;04/12/2023 04:00;26.1;26.1;24.9;93.31;0;0;;0;0;16.2;3.6;270;1009.2;35;5;0;0;0;30;Partially cloudy
bangkalan;04/12/2023 05:00;26;26;25;94.23;0;0;;0;0;13.3;3.6;230;1009;27.5;5;0;0;0;30;Partially cloudy
bangkalan;04/12/2023 06:00;26;26;25;94.23;0;0;;0;0;10.4;3.6;163.8;1010;27.5;5;24;0.1;0;30;Partially cloudy
bangkalan;04/12/2023 07:00;27.1;30.8;25;88.5;0;0;;;0;7.2;1.6;360;1011.5;66.3;6.1;198;0.7;2;30;Partially cloudy
bangkalan;04/12/2023 08:00;30;36.2;25;74.63;0;0;;0;0;4;3.6;194;1011;27.5;5;461;1.7;5;30;Partially cloudy
bangkalan;04/12/2023 09:00;30.1;36.3;25.1;74.64;0.1;100;rain;0;0;4.3;7.6;180;1011;30;5;695;2.5;7;30;Rain, Partially cloudy
bangkalan;04/12/2023 10:00;31.5;37;23.8;63.87;0;0;;0;0;5.4;7.4;153;1010.4;66.3;7.7;778;2.8;8;30;Partially cloudy
bangkalan;04/12/2023 11:00;33;37;22;52.52;0.2;100;rain;0;0;7.2;9.4;200;1009;50;10;843;3;8;30;Rain, Partially cloudy
bangkalan;04/12/2023 12:00;34;38.3;22;49.66;0.5;100;rain;0;0;6.8;7.6;110;1009;27.5;10;870;3.1;9;30;Rain, Partially cloudy
bangkalan;04/12/2023 13:00;34;40.3;23.8;55.31;0;0;;0;0;7.9;8.9;14;1008.5;70.8;10;781;2.8;8;30;Partially cloudy
bangkalan;04/12/2023 14:00;34;38.3;22;49.66;0;0;rain;0;0;9.4;18.4;50;1007;50;10;713;2.6;7;30;Partially cloudy
bangkalan;04/12/2023 15:00;33;38.1;23;55.81;0.3;100;rain;0;0;11.9;16.6;40;1007;50;10;610;2.2;6;30;Rain, Partially cloudy
bangkalan;04/12/2023 16:00;32.5;38.4;23.8;60.36;0;0;;0;0;13.7;11.3;357;1007.5;60.9;10;390;1.4;4;30;Partially cloudy
bangkalan;04/12/2023 17:00;32;37.9;24;62.71;0.4;100;rain;0;0;14;13;360;1008;27.5;9;162;0.6;2;30;Rain, Partially cloudy
bangkalan;04/12/2023 18:00;31;36.5;24;66.38;0.6;100;rain;0;0;10.1;13;270;1009;27.5;8;15;0.1;0;30;Rain, Partially cloudy
bangkalan;04/12/2023 19:00;29.3;35.2;25;77.64;0;0;;0;0;6.5;6.9;296;1010.1;48.6;8.5;0;0;0;10;Partially cloudy
bangkalan;04/12/2023 20:00;29;34.5;25;79.06;0;0;;0;0;6.5;9.4;250;1010;27.5;5;0;0;0;10;Partially cloudy
bangkalan;04/12/2023 21:00;28;32.7;25;83.79;0.1;100;rain;0;0;9;14.8;240;1011;50;5;0;0;0;10;Rain, Partially cloudy
bangkalan;04/12/2023 22:00;28;32.5;24.8;82.67;0;0;;0;0;11.9;2.2;120;1011.5;77.8;6.1;0;0;0;10;Partially cloudy
bangkalan;04/12/2023 23:00;28;32.7;25;83.79;0;0;;0;0;11.2;1.8;266.1;1010;27.5;5;0;0;0;10;Partially cloudy
bangkalan;05/12/2023 00:00;27;30.6;25;88.84;0;0;;0;0;12.6;3.6;242.6;1010;27.5;5;0;0;0;10;Partially cloudy
bangkalan;05/12/2023 01:00;26.4;26.4;25.2;93.13;0;0;;0;0;12.2;3.6;260;1009.2;38.3;5;0;0;0;30;Partially cloudy
bangkalan;05/12/2023 02:00;26;26;25;94.23;0;0;;0;0;12.6;7.6;270;1009;27.5;3;0;0;0;30;Partially cloudy
bangkalan;05/12/2023 03:00;26;26;25;94.23;0;0;;0;0;11.9;3.6;220;1008;27.5;3;0;0;0;30;Partially cloudy
bangkalan;05/12/2023 04:00;25.9;25.9;24.9;93.86;0;0;;0;0;9.7;2.4;280;1008.4;38.3;3;0;0;0;30;Partially cloudy
bangkalan;05/12/2023 05:00;26;26;25;94.23;0;0;;0;0;10.1;1.8;137.5;1009;27.5;6;0;0;0;30;Partially cloudy
bangkalan;05/12/2023 06:00;27;30.1;24;83.68;0;0;;0;0;12.2;11.2;140;1010;27.5;10;51;0.2;1;30;Partially cloudy
bangkalan;05/12/2023 07:00;27.5;31.5;24.7;84.83;0;0;;;0;13;2.9;203;1010.6;43.1;7.7;252;0.9;3;30;Partially cloudy
bangkalan;05/12/2023 08:00;30;35.1;24;70.29;0;0;;0;0;14;5.4;150;1010;27.5;7;458;1.6;5;30;Partially cloudy
bangkalan;05/12/2023 09:00;31;36.5;24;66.38;0;0;;0;0;14.4;7.6;140;1010;27.5;10;654;2.4;7;30;Partially cloudy
bangkalan;05/12/2023 10:00;32.9;38.2;23.2;56.91;0;0;;0;0;15.5;11.8;157;1010.2;35;10;795;2.9;8;30;Partially cloudy
bangkalan;05/12/2023 11:00;34;40.6;24;56.05;0.1;100;rain;0;0;16.2;13;120;1009;27.5;10;873;3.1;9;30;Rain, Partially cloudy
bangkalan;05/12/2023 12:00;35;41.9;24;53.01;0.2;100;rain;0;0;14;11.2;123.9;1008;27.5;10;875;3.2;9;30;Rain, Partially cloudy
bangkalan;05/12/2023 13:00;34.7;41.6;24.1;54.33;0;0;;0;0;10.1;19.2;90;1007.4;35;10;809;2.9;8;30;Partially cloudy
bangkalan;05/12/2023 14:00;35;41.9;24;53.01;0;0;;0;0;10.1;18.4;60;1007;50;10;665;2.4;7;30;Partially cloudy
bangkalan;05/12/2023 15:00;32;36.8;23;59.04;0.7;100;rain;0;0;11.2;18.4;40;1006;50;10;567;2;6;30;Rain, Partially cloudy
bangkalan;05/12/2023 16:00;31.4;38.1;24.8;67.81;0;0;;0;0;10.8;17.2;13;1006.4;60;10;374;1.3;4;30;Partially cloudy
bangkalan;05/12/2023 17:00;31;39.1;26;74.79;1.5;100;rain;0;0;11.5;11.2;10;1007;27.5;10;153;0.6;2;30;Rain, Partially cloudy
bangkalan;05/12/2023 18:00;30;37.4;26;79.2;1;100;rain;0;0;11.5;5.4;350;1008;27.5;8;14;0.1;0;30;Rain, Partially cloudy
bangkalan;05/12/2023 19:00;30;37;25.6;77.22;0;0;;0;0;9.4;7;341;1009.4;26;8;0;0;0;30;Partially cloudy
bangkalan;05/12/2023 20:00;29;33.6;24;74.47;0;0;rain;0;0;9;7.6;230;1010;27.5;8;0;0;0;30;Partially cloudy
bangkalan;05/12/2023 21:00;28;31.9;24;78.92;0;0;rain;0;0;9.7;9.4;250;1009;27.5;8;0;0;0;30;Partially cloudy
bangkalan;05/12/2023 22:00;28;32.9;25.2;84.46;0;0;;0;0;10.4;7.6;250;1009.1;45;8;0;0;0;30;Partially cloudy
bangkalan;05/12/2023 23:00;27;30.1;24;83.68;0;0;;0;0;9.7;5.4;250;1009;27.5;8;0;0;0;30;Partially cloudy
bangkalan;06/12/2023 00:00;27;30.1;24;83.68;0;0;;0;0;7.9;5.4;250;1009;27.5;8;0;0;0;30;Partially cloudy
bangkalan;06/12/2023 01:00;27.1;30.9;25;88.32;0;0;;0;0;6.5;8;273;1009.2;31.7;8;0;0;0;30;Partially cloudy
bangkalan;06/12/2023 02:00;27;30.6;25;88.84;0;0;;0;0;5;7.6;240;1008;27.5;8;0;0;0;10;Partially cloudy
bangkalan;06/12/2023 03:00;27;30.1;24;83.68;0;0;;0;0;3.6;7.6;220;1008;27.5;8;0;0;0;10;Partially cloudy
bangkalan;06/12/2023 04:00;26.2;26.2;24.3;89.49;0;0;;0;0;2.2;4.8;257;1009.2;31.7;8;0;0;0;10;Partially cloudy
bangkalan;06/12/2023 05:00;26;26;25;94.23;0;0;;0;0;2.2;9.4;260;1009;27.5;5;0;0;0;10;Partially cloudy
bangkalan;06/12/2023 06:00;27;30.6;25;88.84;0;0;;0;0;1.8;5.4;250;1010;27.5;5;41;0.1;0;30;Partially cloudy
bangkalan;06/12/2023 07:00;28.7;34.2;25.2;81.41;0;0;;;0;2.5;3.6;196.9;1011.2;35;5;221;0.8;2;30;Partially cloudy
bangkalan;06/12/2023 08:00;31;37.7;25;70.48;0;0;;0;0;2.5;7.6;120;1011;27.5;5;496;1.8;5;30;Partially cloudy
bangkalan;06/12/2023 09:00;31;39.1;26;74.79;0;0;;0;0;3.6;5.4;222.4;1011;27.5;10;718;2.6;7;30;Partially cloudy
bangkalan;06/12/2023 10:00;33;42.5;26.2;67.32;0;0;;0;0;4;11.2;43;1010.4;45;10;867;3.1;9;30;Partially cloudy
bangkalan;06/12/2023 11:00;34;43.5;26;63.14;0;0;;0;0;4;13;40;1009;27.5;10;879;3.2;9;30;Partially cloudy
bangkalan;06/12/2023 12:00;34;42;25;59.5;0;0;;0;0;6.1;7.6;40;1008;27.5;10;786;2.8;8;30;Partially cloudy
bangkalan;06/12/2023 13:00;34.1;41.3;24.4;56.92;0;0;;0;0;3.2;12.8;340;1008;64;10.5;862;3.1;9;30;Partially cloudy
bangkalan;06/12/2023 14:00;33;39.3;24;59.27;0;0;;0;0;4;14.8;40;1007;27.5;10;740;2.7;7;30;Partially cloudy
bangkalan;06/12/2023 15:00;34;42;25;59.5;0;0;;0;0;7.6;16.6;300;1006;27.5;10;561;2;6;30;Partially cloudy
bangkalan;06/12/2023 16:00;33.5;41.6;25.2;61.82;0;0;;0;0;8.3;10.6;308;1006.7;74.8;10.5;363;1.3;4;30;Partially cloudy
bangkalan;06/12/2023 17:00;33;39.3;24;59.27;0;0;rain;0;0;9.7;9.4;270;1007;27.5;10;171;0.6;2;30;Partially cloudy
bangkalan;06/12/2023 18:00;30;37.4;26;79.2;0;0;rain;0;0;8.3;24.1;30;1007;50;8;15;0.1;0;30;Partially cloudy
bangkalan;06/12/2023 19:00;30;35.6;24.4;72.15;0;0;;0;0;4;5.4;280;1009.2;63.3;7;0;0;0;30;Partially cloudy
bangkalan;06/12/2023 20:00;27;30.1;24;83.68;0;0;;0;0;3.6;18.4;150;1010;89;6;0;0;0;30;Partially cloudy
bangkalan;06/12/2023 21:00;26;26;24;88.76;0;0;;0;0;7.9;3.6;220;1010;50;6;0;0;0;30;Partially cloudy
bangkalan;06/12/2023 22:00;26.1;26.1;25.9;98.44;4;100;rain;0;0;12.2;2.4;290;1010.3;48.3;7;0;0;0;30;Rain, Partially cloudy
bangkalan;06/12/2023 23:00;26;26;26;100;0;0;;0;0;10.1;3.6;290;1010;27.5;6;0;0;0;10;Partially cloudy
bangkalan;07/12/2023 00:00;26;26;25;94.23;0;0;;0;0;7.2;9.4;240;1009;27.5;4;0;0;0;10;Partially cloudy
bangkalan;07/12/2023 01:00;25.2;25.2;24.9;98.03;0;0;;0;0;5;3.6;230;1008.4;48.3;4;0;0;0;10;Partially cloudy
bangkalan;07/12/2023 02:00;26;26;25;94.23;0;0;;0;0;4.3;3.6;241.7;1008;27.5;4;0;0;0;10;Partially cloudy
bangkalan;07/12/2023 03:00;26;26;25;94.23;0;0;;0;0;4.3;5.4;260;1008;27.5;4;0;0;0;10;Partially cloudy
bangkalan;07/12/2023 04:00;25.9;25.9;24.9;94.6;0;0;;0;0;6.5;3.6;220;1008.4;48.3;4;0;0;0;30;Partially cloudy
bangkalan;07/12/2023 05:00;25;25;25;100;0;0;;0;0;6.5;3.6;199.4;1009;27.5;3;0;0;0;30;Partially cloudy
bangkalan;07/12/2023 06:00;26;26;25;94.23;0;0;;0;0;7.2;3.6;260;1009;27.5;3;44;0.2;0;30;Partially cloudy
bangkalan;07/12/2023 07:00;27.7;32.2;25.1;85.94;0;0;;;0;7.6;2.4;215.7;1009.5;38.3;4;223;0.8;2;30;Partially cloudy
bangkalan;07/12/2023 08:00;30;35.1;24;70.29;0;0;;0;0;6.1;3.6;232.6;1010;27.5;5;463;1.7;5;30;Partially cloudy
bangkalan;07/12/2023 09:00;32;36.8;23;59.04;0;0;;0;0;4.3;3.6;260.9;1010;27.5;10;621;2.2;6;30;Partially cloudy
bangkalan;07/12/2023 10:00;32.9;39.3;24.1;59.86;0;0;;0;0;5.4;2.4;267.9;1010.1;35;10;746;2.7;7;30;Partially cloudy
bangkalan;07/12/2023 11:00;34;40.6;24;56.05;0;0;;0;0;4.7;9.4;10;1009;27.5;10;851;3.1;9;30;Partially cloudy
bangkalan;07/12/2023 12:00;34;42;25;59.5;0;0;;0;0;2.5;9.4;130;1008;50;9;849;3.1;8;30;Partially cloudy
bangkalan;07/12/2023 13:00;34.2;41.2;24.2;56.1;0;0;;0;0;3.6;13;53;1007.4;38.3;10;824;3;8;30;Partially cloudy
bangkalan;07/12/2023 14:00;36;43.2;24;50.17;0;0;;0;0;5;14.8;60;1006;27.5;10;728;2.6;7;30;Partially cloudy
bangkalan;07/12/2023 15:00;36;43.2;24;50.17;0;0;;0;0;9.7;14.8;50;1006;50;10;507;1.8;5;30;Partially cloudy
bangkalan;07/12/2023 16:00;32.3;39.5;25;65.35;0;0;rain;0;0;12.6;16;303;1007.5;77.9;7.9;332;1.2;3;30;Partially cloudy
bangkalan;07/12/2023 17:00;27.5;30.7;23.5;78.88;0;0;;0;0;16.6;11;240;1009;37.5;5.5;137;0.5;1;30;Partially cloudy
bangkalan;07/12/2023 18:00;26;26;24;88.76;0;0;;0;0;16.9;7.4;250;1009.5;57.4;3.5;12;0;0;30;Partially cloudy
bangkalan;07/12/2023 19:00;26;26;23;83.57;0;0;rain;0;0;18.4;14.8;320;1010;50;3;0;0;0;10;Partially cloudy
bangkalan;07/12/2023 20:00;25;25;23;88.68;0;0;;0;0;16.6;9.4;260;1011;27.5;6;0;0;0;30;Partially cloudy
bangkalan;07/12/2023 21:00;25;25;24;94.19;0;0;;0;0;14.4;14.8;230;1011;27.5;6;0;0;0;30;Partially cloudy
bangkalan;07/12/2023 22:00;25;25;23.8;92.7;0.5;100;rain;0;0;12.6;3.6;210;1011.3;45;6;0;0;0;30;Rain, Partially cloudy
bangkalan;07/12/2023 23:00;26;26;24;88.76;0;0;;0;0;11.2;1.8;299.6;1010;27.5;6;0;0;0;30;Partially cloudy
bangkalan;08/12/2023 00:00;26;26;24;88.76;0;0;;0;0;9;7.6;290;1010;27.5;6;0;0;0;30;Partially cloudy
bangkalan;08/12/2023 01:00;26;26;24.1;89.35;0;0;;0;0;6.5;2.3;240;1009.5;47.7;6.6;0;0;0;30;Partially cloudy
bangkalan;08/12/2023 02:00;25;25;25;100;0;0;;0;0;4.3;5.4;270;1008;27.5;5;0;0;0;30;Partially cloudy
bangkalan;08/12/2023 03:00;25;25;24;94.19;0;0;;0;0;4;5.4;280;1008;27.5;5;0;0;0;30;Partially cloudy
bangkalan;08/12/2023 04:00;25;25;24;94.19;0;0;;0;0;3.6;5;280;1008.3;45;5;0;0;0;30;Partially cloudy
bangkalan;08/12/2023 05:00;25;25;24;94.19;0;0;;0;0;5.8;9.4;260;1009;27.5;5;0;0;0;30;Partially cloudy
bangkalan;08/12/2023 06:00;26;26;25;94.23;0;0;;0;0;7.6;9.4;270;1009;27.5;5;40;0.1;0;30;Partially cloudy
bangkalan;08/12/2023 07:00;27;30.8;25.2;89.53;21.5;100;rain;;0;8.6;1.6;250;1010.2;44.7;7.3;206;0.7;2;30;Rain, Partially cloudy
bangkalan;08/12/2023 08:00;29;34.5;25;79.06;0;0;;0;0;8.6;3.6;176.9;1010;27.5;5;480;1.7;5;30;Partially cloudy
bangkalan;08/12/2023 09:00;31;39.1;26;74.79;0;0;;0;0;6.5;5.4;10;1010;27.5;7;702;2.5;7;30;Partially cloudy
bangkalan;08/12/2023 10:00;32.2;39.8;25.2;66.63;0;0;;0;0;4.3;10;70;1010.2;38.3;9;858;3.1;9;30;Partially cloudy
bangkalan;08/12/2023 11:00;32;39.2;25;66.58;0;0;;0;0;4.7;14.8;50;1009;27.5;9;955;3.4;10;30;Partially cloudy
bangkalan;08/12/2023 12:00;33;40.6;25;62.93;0;0;;0;0;5;13;60;1008;27.5;10;986;3.5;10;30;Partially cloudy
bangkalan;08/12/2023 13:00;33.1;39.6;24.2;59.62;0;0;;0;0;4.7;5.9;53;1007.6;77.8;10;861;3.1;9;30;Partially cloudy
